county_fips,county_nm,county_pop,total_bg_pop,pop_11,pop_12,pop_13,pop_21,pop_22,pop_23,pop_31,pop_32,pop_33,pop_41,pop_42,pop_43,urban_suburban_pop,rural_pop,urban_suburban_perc,rural_perc,metro_fips,metro_nm,city_name,city_pop,city_contains_small_urban,city_contains_mid_sized_urban,city_contains_large_urban,MSA_large_urban,MSA_mid_sized_urban,locale_type
6043,"Mariposa County, California",16919,17060.0000000007,,,,,,,,,,,5089.9840253232,11970.0159746775,0,17060.0000000007,0,1,,,,,,,,0,0,Rural
6045,"Mendocino County, California",89108,90450.3815229403,,,,,,,,,33978.921119483,26772.6040514785,14389.9365356667,15308.9198163121,0,56471.4604034573,0,0.62433634278408,,,,,,,,0,0,Small town
6047,"Merced County, California",291920,285596.995902309,,,72816.3585290924,,54445.8428786797,,18160.8821358155,43474.8203129671,,76266.5505826856,19960.662916833,471.878546235981,127262.201407772,96699.0920457546,0.445600630376739,0.338585816493782,32900,"Merced, CA","Merced city, California",93692,1,0,0,0,0,Small urban
6049,"Modoc County, California",8500,8646.00000025997,,,,,,,,,,,,8646.00000025997,0,8646.00000025997,0,1,,,,,,,,0,0,Rural
6051,"Mono County, California",13066,13169.0000083545,,,,,,,,,4730.49420764174,1894.26429927507,1720.49410719097,4823.74739424672,0,8438.50580071275,0,0.640785617386234,,,,,,,,0,0,Rural
6053,"Monterey County, California",430723,435548.586874566,,155812.177178581,0.201357398177375,,119778.806181391,566.518337323008,9359.63566802211,40291.8690059584,11921.8291009287,72572.2124868833,21366.570864492,3878.76669358851,276157.703054693,97817.5500449638,0.634045687155963,0.224584703045161,41500,"Salinas, CA","Salinas city, California",159506,0,1,0,0,1,Mid-sized urban
6055,"Napa County, California",133216,135875.522180927,,2.42960966628629,68341.3191338012,,19898.0738161864,4584.74644430842,9675.02094141523,,,27768.6291238553,5483.61823275953,121.68487893448,92826.5690039623,33373.9322355493,0.683173595317322,0.245621372414009,34900,"Napa, CA","Napa city, California",77492,1,0,0,0,0,Small urban
6057,"Nevada County, California",102037,102451.999989411,,,,,,,,41494.4332420588,,36709.96246311,23349.8453282408,897.758956000926,0,60957.5667473517,0,0.594986596197754,,,,,,,,0,0,Small town
6059,"Orange County, California",3135755,3155766.95073692,952686.886723747,246412.019317051,262652.674928199,1648223.08184355,,,,,,45704.9992434535,87.2886809125448,,3109974.66281255,45792.287924366,0.985489331551028,0.0145106684489718,31080,"Los Angeles-Long Beach-Anaheim, CA","Anaheim city, California",340512,0,0,1,1,0,Large urban
6061,"Placer County, California",423561,412434.99703508,,145008.867038652,0.534557065910136,143487.417959239,,,25594.9604712718,4078.06529221228,,69075.9422655663,23805.2701905441,1383.9392605281,288496.819554957,94265.1517166385,0.69949645793618,0.228557596698373,40900,"Sacramento-Roseville-Folsom, CA","Roseville city, California",159135,0,1,0,1,0,Suburban
6063,"Plumas County, California",19131,19607.0000000003,,,,,,,,,,,544.549624511873,19062.4503754884,0,19607.0000000003,0,1,,,,,,,,0,0,Rural
6065,"Riverside County, California",2492442,2449908.97455794,315164.976751199,255490.704154057,49403.5342992776,1276499.40574107,156078.612293858,,37040.7105187716,,7137.90942855693,316210.008458365,30233.6203698739,6649.49254291511,2052637.23323946,353093.121371154,0.83784224416331,0.14412499608679,40140,"Riverside-San Bernardino-Ontario, CA","Riverside city, California",318858,0,0,1,1,0,Large urban
